market_hash_name,name,variant,exterior,coleccion,rareza,float_min,float_max,currency,listing_min,listing_median,sales_median_24h,sales_median_7d,sales_median_30d,sales_median_90d,vol_24h,vol_7d,vol_30d,vol_90d,delta_24h_vs_7d_pct,delta_7d_vs_30d_pct,source,last_updated_unix
AK-47 | Aquamarine Revenge (Factory New),AK-47 | Aquamarine Revenge,normal,Factory New,The Falchion Collection,covert,0.0,1.0,USD,374.95,386.99,,287.55,236.03,214.78,0,11,37,87,,21.827733762657296,Skinport,1757810067
StatTrak™ SSG 08 | Dezastre (Battle-Scarred),SSG 08 | Dezastre,stattrak,Battle-Scarred,The Kilowatt Collection,mil-spec,0.0,1.0,USD,0.13,0.2,,0.11,0.11,0.12,0,9,14,68,,0.0,Skinport,1757810067
SSG 08 | Dragonfire (Factory New),SSG 08 | Dragonfire,normal,Factory New,The Glove Collection,covert,0.0,0.5,USD,73.88,121.1,46.91,53.1,45.95,39.47,1,63,175,454,-11.657250470809801,15.560391730141454,Skinport,1757810067
SSG 08 | Dragonfire (Minimal Wear),SSG 08 | Dragonfire,normal,Minimal Wear,The Glove Collection,covert,0.0,0.5,USD,24.63,33.55,25.37,21.93,21.69,21.11,8,63,263,854,15.686274509803926,1.106500691562925,Skinport,1757810067
SSG 08 | Dragonfire (Field-Tested),SSG 08 | Dragonfire,normal,Field-Tested,The Glove Collection,covert,0.0,0.5,USD,20.46,24.03,18.46,17.83,17.32,17.0,4,40,169,507,3.533370723499734,2.9445727482678867,Skinport,1757810067
SSG 08 | Dragonfire (Well-Worn),SSG 08 | Dragonfire,normal,Well-Worn,The Glove Collection,covert,0.0,0.5,USD,20.24,35.06,,14.55,14.55,14.55,0,1,8,21,,0.0,Skinport,1757810067
SSG 08 | Dragonfire (Battle-Scarred),SSG 08 | Dragonfire,normal,Battle-Scarred,The Glove Collection,covert,0.0,0.5,USD,17.41,26.5,,,17.71,15.13,0,0,1,6,,,Skinport,1757810067
StatTrak™ SSG 08 | Dragonfire (Factory New),SSG 08 | Dragonfire,stattrak,Factory New,The Glove Collection,covert,0.0,0.5,USD,117.56,140.01,117.54,116.66,117.11,114.73,1,3,10,46,0.7543288187896535,-0.38425412005806747,Skinport,1757810067
StatTrak™ SSG 08 | Dragonfire (Minimal Wear),SSG 08 | Dragonfire,stattrak,Minimal Wear,The Glove Collection,covert,0.0,0.5,USD,65.66,79.16,,63.56,64.82,67.48,0,3,19,54,,-1.9438444924405909,Skinport,1757810067
StatTrak™ SSG 08 | Dragonfire (Field-Tested),SSG 08 | Dragonfire,stattrak,Field-Tested,The Glove Collection,covert,0.0,0.5,USD,51.6,64.86,,51.68,51.68,52.97,0,3,15,63,,0.0,Skinport,1757810067
StatTrak™ SSG 08 | Dragonfire (Well-Worn),SSG 08 | Dragonfire,stattrak,Well-Worn,The Glove Collection,covert,0.0,0.5,USD,55.66,86.86,,,49.32,49.32,0,0,3,3,,,Skinport,1757810067
StatTrak™ SSG 08 | Dragonfire (Battle-Scarred),SSG 08 | Dragonfire,stattrak,Battle-Scarred,The Glove Collection,covert,0.0,0.5,USD,52.68,103.07,,,,,0,0,0,0,,,Skinport,1757810067
SSG 08 | Fever Dream (Factory New),SSG 08 | Fever Dream,normal,Factory New,The Prisma 2 Collection,restricted,0.0,0.72,USD,6.59,12.24,4.85,4.15,3.75,3.28,2,21,126,358,16.867469879518055,10.666666666666675,Skinport,1757810067
SSG 08 | Fever Dream (Minimal Wear),SSG 08 | Fever Dream,normal,Minimal Wear,The Prisma 2 Collection,restricted,0.0,0.72,USD,2.51,5.86,1.84,1.97,1.91,1.54,4,60,172,508,-6.5989847715735985,3.141361256544505,Skinport,1757810067
SSG 08 | Fever Dream (Field-Tested),SSG 08 | Fever Dream,normal,Field-Tested,The Prisma 2 Collection,restricted,0.0,0.72,USD,0.72,2.08,0.69,0.67,0.67,0.61,7,35,148,544,2.9850746268656576,0.0,Skinport,1757810067
SSG 08 | Fever Dream (Well-Worn),SSG 08 | Fever Dream,normal,Well-Worn,The Prisma 2 Collection,restricted,0.0,0.72,USD,1.23,1.64,,1.18,1.13,1.07,0,1,11,37,,4.424778761061951,Skinport,1757810067
SSG 08 | Fever Dream (Battle-Scarred),SSG 08 | Fever Dream,normal,Battle-Scarred,The Prisma 2 Collection,restricted,0.0,0.72,USD,0.73,1.51,,0.56,0.57,0.53,0,6,21,59,,-1.7543859649122628,Skinport,1757810067
StatTrak™ SSG 08 | Fever Dream (Factory New),SSG 08 | Fever Dream,stattrak,Factory New,The Prisma 2 Collection,restricted,0.0,0.72,USD,17.58,29.18,9.66,9.66,9.96,10.0,1,8,22,114,0.0,-3.012048192771091,Skinport,1757810067
StatTrak™ SSG 08 | Fever Dream (Minimal Wear),SSG 08 | Fever Dream,stattrak,Minimal Wear,The Prisma 2 Collection,restricted,0.0,0.72,USD,5.61,11.73,4.49,5.01,5.54,4.93,3,16,61,187,-10.37924151696606,-9.566787003610113,Skinport,1757810067
StatTrak™ SSG 08 | Fever Dream (Field-Tested),SSG 08 | Fever Dream,stattrak,Field-Tested,The Prisma 2 Collection,restricted,0.0,0.72,USD,1.97,4.51,1.92,1.92,1.99,1.98,3,21,85,271,0.0,-3.5175879396984957,Skinport,1757810067
StatTrak™ SSG 08 | Fever Dream (Well-Worn),SSG 08 | Fever Dream,stattrak,Well-Worn,The Prisma 2 Collection,restricted,0.0,0.72,USD,5.17,5.38,,,3.35,3.37,0,0,4,13,,,Skinport,1757810067
StatTrak™ SSG 08 | Fever Dream (Battle-Scarred),SSG 08 | Fever Dream,stattrak,Battle-Scarred,The Prisma 2 Collection,restricted,0.0,0.72,USD,2.03,2.18,,,1.71,1.57,0,0,4,20,,,Skinport,1757810067
SSG 08 | Ghost Crusader (Factory New),SSG 08 | Ghost Crusader,normal,Factory New,The Chroma 3 Collection,restricted,0.0,1.0,USD,15.82,23.45,9.03,9.32,6.41,4.1,1,22,56,102,-3.111587982832628,45.39781591263651,Skinport,1757810067
SSG 08 | Ghost Crusader (Minimal Wear),SSG 08 | Ghost Crusader,normal,Minimal Wear,The Chroma 3 Collection,restricted,0.0,1.0,USD,1.7,2.03,1.67,1.33,1.38,1.31,1,12,47,141,25.563909774436077,-3.623188405797089,Skinport,1757810067
SSG 08 | Ghost Crusader (Field-Tested),SSG 08 | Ghost Crusader,normal,Field-Tested,The Chroma 3 Collection,restricted,0.0,1.0,USD,0.4,0.72,,0.4,0.39,0.39,0,10,38,123,,2.5641025641025665,Skinport,1757810067
SSG 08 | Ghost Crusader (Well-Worn),SSG 08 | Ghost Crusader,normal,Well-Worn,The Chroma 3 Collection,restricted,0.0,1.0,USD,0.39,0.61,,0.36,0.33,0.29,0,4,18,41,,9.090909090909081,Skinport,1757810067
SSG 08 | Ghost Crusader (Battle-Scarred),SSG 08 | Ghost Crusader,normal,Battle-Scarred,The Chroma 3 Collection,restricted,0.0,1.0,USD,0.3,0.52,0.32,0.28,0.28,0.28,1,4,11,38,14.285714285714276,0.0,Skinport,1757810067
StatTrak™ SSG 08 | Ghost Crusader (Factory New),SSG 08 | Ghost Crusader,stattrak,Factory New,The Chroma 3 Collection,restricted,0.0,1.0,USD,17.07,25.21,14.24,14.8,14.42,15.35,1,2,10,23,-3.783783783783787,2.6352288488210873,Skinport,1757810067
StatTrak™ SSG 08 | Ghost Crusader (Minimal Wear),SSG 08 | Ghost Crusader,stattrak,Minimal Wear,The Chroma 3 Collection,restricted,0.0,1.0,USD,8.15,14.37,,5.25,5.38,5.57,0,5,21,69,,-2.4163568773234183,Skinport,1757810067
StatTrak™ SSG 08 | Ghost Crusader (Field-Tested),SSG 08 | Ghost Crusader,stattrak,Field-Tested,The Chroma 3 Collection,restricted,0.0,1.0,USD,1.92,2.97,,1.9,1.9,1.88,0,8,25,67,,0.0,Skinport,1757810067
StatTrak™ SSG 08 | Ghost Crusader (Well-Worn),SSG 08 | Ghost Crusader,stattrak,Well-Worn,The Chroma 3 Collection,restricted,0.0,1.0,USD,1.71,2.49,,1.5,1.47,1.36,0,3,13,32,,2.040816326530614,Skinport,1757810067
StatTrak™ SSG 08 | Ghost Crusader (Battle-Scarred),SSG 08 | Ghost Crusader,stattrak,Battle-Scarred,The Chroma 3 Collection,restricted,0.0,1.0,USD,1.36,2.18,,1.47,1.31,1.24,0,1,11,20,,12.21374045801526,Skinport,1757810067
SSG 08 | Green Ceramic (Factory New),SSG 08 | Green Ceramic,normal,Factory New,The Boreal Collection,consumer,0.0,0.75,USD,0.73,3.34,0.73,0.28,0.16,0.15,1,8,34,78,160.71428571428567,75.00000000000001,Skinport,1757810067
SSG 08 | Green Ceramic (Minimal Wear),SSG 08 | Green Ceramic,normal,Minimal Wear,The Boreal Collection,consumer,0.0,0.75,USD,0.05,0.5,,0.06,0.06,0.06,0,4,34,108,,0.0,Skinport,1757810067
SSG 08 | Green Ceramic (Field-Tested),SSG 08 | Green Ceramic,normal,Field-Tested,The Boreal Collection,consumer,0.0,0.75,USD,0.04,0.04,,0.04,0.04,0.04,0,1,24,157,,0.0,Skinport,1757810067
SSG 08 | Green Ceramic (Well-Worn),SSG 08 | Green Ceramic,normal,Well-Worn,The Boreal Collection,consumer,0.0,0.75,USD,0.02,0.02,,,0.02,0.02,0,0,3,11,,,Skinport,1757810067
SSG 08 | Green Ceramic (Battle-Scarred),SSG 08 | Green Ceramic,normal,Battle-Scarred,The Boreal Collection,consumer,0.0,0.75,USD,0.02,0.05,0.09,0.09,0.02,0.02,2,2,3,37,0.0,349.99999999999994,Skinport,1757810067
SSG 08 | Grey Smoke (Factory New),SSG 08 | Grey Smoke,normal,Factory New,The Ascent Collection,consumer,0.0,0.6,USD,0.19,0.2,0.19,0.06,0.19,0.18,1,14,84,200,216.66666666666669,-68.42105263157895,Skinport,1757810067
SSG 08 | Grey Smoke (Minimal Wear),SSG 08 | Grey Smoke,normal,Minimal Wear,The Ascent Collection,consumer,0.0,0.6,USD,0.18,0.89,0.04,0.04,0.04,0.05,3,15,43,111,0.0,0.0,Skinport,1757810067
SSG 08 | Grey Smoke (Field-Tested),SSG 08 | Grey Smoke,normal,Field-Tested,The Ascent Collection,consumer,0.0,0.6,USD,0.02,0.3,,0.02,0.02,0.02,0,4,45,177,,0.0,Skinport,1757810067
SSG 08 | Grey Smoke (Well-Worn),SSG 08 | Grey Smoke,normal,Well-Worn,The Ascent Collection,consumer,0.0,0.6,USD,0.02,0.07,,,0.04,0.02,0,0,1,13,,,Skinport,1757810067
SSG 08 | Grey Smoke (Battle-Scarred),SSG 08 | Grey Smoke,normal,Battle-Scarred,The Ascent Collection,consumer,0.0,0.6,USD,0.02,0.11,,,0.02,0.02,0,0,7,21,,,Skinport,1757810067
SSG 08 | Halftone Whorl (Factory New),SSG 08 | Halftone Whorl,normal,Factory New,The Graphic Design Collection,industrial,0.0,0.5,USD,2.32,4.09,0.35,0.59,0.59,0.59,2,230,278,355,-40.67796610169492,0.0,Skinport,1757810067
SSG 08 | Halftone Whorl (Minimal Wear),SSG 08 | Halftone Whorl,normal,Minimal Wear,The Graphic Design Collection,industrial,0.0,0.5,USD,0.86,1.83,0.86,0.46,0.21,0.21,2,25,48,102,86.95652173913042,119.04761904761905,Skinport,1757810067
SSG 08 | Halftone Whorl (Field-Tested),SSG 08 | Halftone Whorl,normal,Field-Tested,The Graphic Design Collection,industrial,0.0,0.5,USD,0.4,1.08,0.14,0.26,0.13,0.14,3,22,49,136,-46.15384615384615,100.0,Skinport,1757810067
SSG 08 | Halftone Whorl (Well-Worn),SSG 08 | Halftone Whorl,normal,Well-Worn,The Graphic Design Collection,industrial,0.0,0.5,USD,0.4,0.47,,0.14,0.13,0.12,0,2,11,17,,7.692307692307699,Skinport,1757810067
SSG 08 | Halftone Whorl (Battle-Scarred),SSG 08 | Halftone Whorl,normal,Battle-Scarred,The Graphic Design Collection,industrial,0.0,0.5,USD,0.42,0.43,,0.16,0.14,0.13,0,3,4,11,,14.285714285714276,Skinport,1757810067
SSG 08 | Hand Brake (Factory New),SSG 08 | Hand Brake,normal,Factory New,The 2018 Inferno Collection,mil-spec,0.0,1.0,USD,2.33,6.66,2.58,1.42,1.21,1.02,1,16,33,95,81.69014084507043,17.355371900826444,Skinport,1757810067
SSG 08 | Hand Brake (Minimal Wear),SSG 08 | Hand Brake,normal,Minimal Wear,The 2018 Inferno Collection,mil-spec,0.0,1.0,USD,1.51,1.7,1.51,0.74,0.63,0.5,1,19,37,109,104.05405405405406,17.46031746031746,Skinport,1757810067
SSG 08 | Hand Brake (Field-Tested),SSG 08 | Hand Brake,normal,Field-Tested,The 2018 Inferno Collection,mil-spec,0.0,1.0,USD,0.28,1.2,0.25,0.26,0.25,0.27,1,6,45,113,-3.8461538461538494,4.0000000000000036,Skinport,1757810067
SSG 08 | Hand Brake (Well-Worn),SSG 08 | Hand Brake,normal,Well-Worn,The 2018 Inferno Collection,mil-spec,0.0,1.0,USD,0.15,0.25,,,0.16,0.18,0,0,7,29,,,Skinport,1757810067
SSG 08 | Hand Brake (Battle-Scarred),SSG 08 | Hand Brake,normal,Battle-Scarred,The 2018 Inferno Collection,mil-spec,0.0,1.0,USD,0.15,0.77,,0.15,0.15,0.15,0,1,4,13,,0.0,Skinport,1757810067
SSG 08 | Jungle Dashed (Factory New),SSG 08 | Jungle Dashed,normal,Factory New,The Ancient Collection,consumer,0.0,1.0,USD,13.7,13.96,,,6.95,6.07,0,0,1,2,,,Skinport,1757810067
SSG 08 | Jungle Dashed (Minimal Wear),SSG 08 | Jungle Dashed,normal,Minimal Wear,The Ancient Collection,consumer,0.0,1.0,USD,0.8,1.27,,0.69,0.63,0.63,0,3,46,55,,9.523809523809515,Skinport,1757810067
SSG 08 | Jungle Dashed (Field-Tested),SSG 08 | Jungle Dashed,normal,Field-Tested,The Ancient Collection,consumer,0.0,1.0,USD,0.61,1.23,,0.6,0.6,0.48,0,6,6,20,,0.0,Skinport,1757810067
SSG 08 | Jungle Dashed (Well-Worn),SSG 08 | Jungle Dashed,normal,Well-Worn,The Ancient Collection,consumer,0.0,1.0,USD,6.79,6.79,0.67,0.67,0.67,0.63,3,3,4,6,0.0,0.0,Skinport,1757810067
SSG 08 | Jungle Dashed (Battle-Scarred),SSG 08 | Jungle Dashed,normal,Battle-Scarred,The Ancient Collection,consumer,0.0,1.0,USD,0.66,1.17,,,0.56,0.56,0,0,2,2,,,Skinport,1757810067
SSG 08 | Lichen Dashed (Factory New),SSG 08 | Lichen Dashed,normal,Factory New,The Aztec Collection,consumer,0.0,1.0,USD,34.79,60.73,,,31.21,31.21,0,0,1,1,,,Skinport,1757810067
SSG 08 | Lichen Dashed (Minimal Wear),SSG 08 | Lichen Dashed,normal,Minimal Wear,The Aztec Collection,consumer,0.0,1.0,USD,4.87,15.96,,,3.34,3.37,0,0,7,14,,,Skinport,1757810067
SSG 08 | Lichen Dashed (Field-Tested),SSG 08 | Lichen Dashed,normal,Field-Tested,The Aztec Collection,consumer,0.0,1.0,USD,1.64,7.02,,1.31,1.41,1.4,0,1,4,5,,-7.092198581560274,Skinport,1757810067
SSG 08 | Lichen Dashed (Well-Worn),SSG 08 | Lichen Dashed,normal,Well-Worn,The Aztec Collection,consumer,0.0,1.0,USD,2.16,3.47,,,,,0,0,0,0,,,Skinport,1757810067
SSG 08 | Lichen Dashed (Battle-Scarred),SSG 08 | Lichen Dashed,normal,Battle-Scarred,The Aztec Collection,consumer,0.0,1.0,USD,23.44,43.38,,,,5.16,0,0,0,5,,,Skinport,1757810067
SSG 08 | Mainframe 001 (Factory New),SSG 08 | Mainframe 001,normal,Factory New,The Fracture Collection,mil-spec,0.0,1.0,USD,0.38,1.68,0.3,0.28,0.27,0.3,5,22,45,147,7.142857142857128,3.703703703703707,Skinport,1757810067
SSG 08 | Mainframe 001 (Minimal Wear),SSG 08 | Mainframe 001,normal,Minimal Wear,The Fracture Collection,mil-spec,0.0,1.0,USD,0.08,0.14,0.08,0.08,0.08,0.08,3,38,89,383,0.0,0.0,Skinport,1757810067
SSG 08 | Mainframe 001 (Field-Tested),SSG 08 | Mainframe 001,normal,Field-Tested,The Fracture Collection,mil-spec,0.0,1.0,USD,0.04,0.06,0.04,0.04,0.04,0.05,2,84,123,490,0.0,0.0,Skinport,1757810067
SSG 08 | Mainframe 001 (Well-Worn),SSG 08 | Mainframe 001,normal,Well-Worn,The Fracture Collection,mil-spec,0.0,1.0,USD,0.04,0.06,0.02,0.02,0.02,0.04,9,48,73,237,0.0,0.0,Skinport,1757810067
SSG 08 | Mainframe 001 (Battle-Scarred),SSG 08 | Mainframe 001,normal,Battle-Scarred,The Fracture Collection,mil-spec,0.0,1.0,USD,0.04,0.06,0.02,0.02,0.02,0.04,4,41,69,166,0.0,0.0,Skinport,1757810067
StatTrak™ SSG 08 | Mainframe 001 (Factory New),SSG 08 | Mainframe 001,stattrak,Factory New,The Fracture Collection,mil-spec,0.0,1.0,USD,1.21,4.4,3.08,1.22,1.22,1.21,1,6,26,80,152.45901639344262,0.0,Skinport,1757810067
StatTrak™ SSG 08 | Mainframe 001 (Minimal Wear),SSG 08 | Mainframe 001,stattrak,Minimal Wear,The Fracture Collection,mil-spec,0.0,1.0,USD,0.21,0.27,0.21,0.2,0.2,0.21,2,11,33,187,4.99999999999999,0.0,Skinport,1757810067
StatTrak™ SSG 08 | Mainframe 001 (Field-Tested),SSG 08 | Mainframe 001,stattrak,Field-Tested,The Fracture Collection,mil-spec,0.0,1.0,USD,0.09,0.12,0.09,0.09,0.09,0.09,1,3,16,131,0.0,0.0,Skinport,1757810067
StatTrak™ SSG 08 | Mainframe 001 (Well-Worn),SSG 08 | Mainframe 001,stattrak,Well-Worn,The Fracture Collection,mil-spec,0.0,1.0,USD,0.07,0.12,,0.08,0.08,0.08,0,21,48,77,,0.0,Skinport,1757810067
StatTrak™ SSG 08 | Mainframe 001 (Battle-Scarred),SSG 08 | Mainframe 001,stattrak,Battle-Scarred,The Fracture Collection,mil-spec,0.0,1.0,USD,0.07,0.12,0.08,0.08,0.08,0.08,1,25,37,64,0.0,0.0,Skinport,1757810067
SSG 08 | Mayan Dreams (Factory New),SSG 08 | Mayan Dreams,normal,Factory New,The Alpha Collection,industrial,0.0,1.0,USD,34.47,35.03,,,30.21,29.52,0,0,1,2,,,Skinport,1757810067
SSG 08 | Mayan Dreams (Minimal Wear),SSG 08 | Mayan Dreams,normal,Minimal Wear,The Alpha Collection,industrial,0.0,1.0,USD,9.38,11.05,,,5.63,5.63,0,0,2,6,,,Skinport,1757810067
SSG 08 | Mayan Dreams (Field-Tested),SSG 08 | Mayan Dreams,normal,Field-Tested,The Alpha Collection,industrial,0.0,1.0,USD,4.14,8.44,,,,4.2,0,0,0,2,,,Skinport,1757810067
SSG 08 | Mayan Dreams (Well-Worn),SSG 08 | Mayan Dreams,normal,Well-Worn,The Alpha Collection,industrial,0.0,1.0,USD,,,,8.3,8.3,8.3,0,4,4,4,,0.0,Skinport,1757810067
SSG 08 | Mayan Dreams (Battle-Scarred),SSG 08 | Mayan Dreams,normal,Battle-Scarred,The Alpha Collection,industrial,0.0,1.0,USD,5.23,23.33,,,,8.44,0,0,0,1,,,Skinport,1757810067
SSG 08 | Memorial (Factory New),SSG 08 | Memorial,normal,Factory New,The Fever Collection,mil-spec,0.0,1.0,USD,0.95,4.2,,1.0,0.4,0.48,0,21,112,438,,149.99999999999997,Skinport,1757810067
SSG 08 | Memorial (Minimal Wear),SSG 08 | Memorial,normal,Minimal Wear,The Fever Collection,mil-spec,0.0,1.0,USD,0.09,0.52,0.08,0.08,0.09,0.12,9,86,310,946,0.0,-11.111111111111107,Skinport,1757810067
SSG 08 | Memorial (Field-Tested),SSG 08 | Memorial,normal,Field-Tested,The Fever Collection,mil-spec,0.0,1.0,USD,0.05,0.06,0.04,0.04,0.04,0.05,5,88,210,882,0.0,0.0,Skinport,1757810067
SSG 08 | Memorial (Well-Worn),SSG 08 | Memorial,normal,Well-Worn,The Fever Collection,mil-spec,0.0,1.0,USD,0.04,0.04,0.16,0.02,0.02,0.04,2,28,64,465,700.0000000000001,0.0,Skinport,1757810067
SSG 08 | Memorial (Battle-Scarred),SSG 08 | Memorial,normal,Battle-Scarred,The Fever Collection,mil-spec,0.0,1.0,USD,0.04,0.05,0.02,0.02,0.04,0.04,3,31,176,329,0.0,-50.0,Skinport,1757810067
StatTrak™ SSG 08 | Memorial (Factory New),SSG 08 | Memorial,stattrak,Factory New,The Fever Collection,mil-spec,0.0,1.0,USD,3.22,8.7,3.2,3.24,3.4,3.42,1,13,66,163,-1.234567901234569,-4.705882352941168,Skinport,1757810067
StatTrak™ SSG 08 | Memorial (Minimal Wear),SSG 08 | Memorial,stattrak,Minimal Wear,The Fever Collection,mil-spec,0.0,1.0,USD,0.45,4.4,0.41,0.39,0.39,0.41,1,55,114,382,5.128205128205118,0.0,Skinport,1757810067
StatTrak™ SSG 08 | Memorial (Field-Tested),SSG 08 | Memorial,stattrak,Field-Tested,The Fever Collection,mil-spec,0.0,1.0,USD,0.12,0.15,0.38,0.14,0.13,0.14,3,12,45,177,171.4285714285714,7.692307692307699,Skinport,1757810067
StatTrak™ SSG 08 | Memorial (Well-Worn),SSG 08 | Memorial,stattrak,Well-Worn,The Fever Collection,mil-spec,0.0,1.0,USD,0.07,0.11,0.07,0.07,0.07,0.08,1,4,16,71,0.0,0.0,Skinport,1757810067
StatTrak™ SSG 08 | Memorial (Battle-Scarred),SSG 08 | Memorial,stattrak,Battle-Scarred,The Fever Collection,mil-spec,0.0,1.0,USD,0.08,0.11,,0.08,0.07,0.09,0,3,16,80,,14.285714285714276,Skinport,1757810067
SSG 08 | Necropos (Factory New),SSG 08 | Necropos,normal,Factory New,The Wildfire Collection,mil-spec,0.0,1.0,USD,1.65,4.12,1.49,1.49,1.49,1.4,1,5,9,31,0.0,0.0,Skinport,1757810067
SSG 08 | Necropos (Minimal Wear),SSG 08 | Necropos,normal,Minimal Wear,The Wildfire Collection,mil-spec,0.0,1.0,USD,0.82,1.18,,0.66,0.67,0.64,0,6,22,71,,-1.492537313432837,Skinport,1757810067
SSG 08 | Necropos (Field-Tested),SSG 08 | Necropos,normal,Field-Tested,The Wildfire Collection,mil-spec,0.0,1.0,USD,0.75,1.15,,0.72,0.67,0.68,0,2,20,66,,7.462686567164169,Skinport,1757810067
SSG 08 | Necropos (Well-Worn),SSG 08 | Necropos,normal,Well-Worn,The Wildfire Collection,mil-spec,0.0,1.0,USD,0.49,0.84,,,0.45,0.47,0,0,6,30,,,Skinport,1757810067
SSG 08 | Necropos (Battle-Scarred),SSG 08 | Necropos,normal,Battle-Scarred,The Wildfire Collection,mil-spec,0.0,1.0,USD,0.48,0.87,0.46,0.45,0.45,0.42,1,2,10,27,2.222222222222224,0.0,Skinport,1757810067
StatTrak™ SSG 08 | Necropos (Factory New),SSG 08 | Necropos,stattrak,Factory New,The Wildfire Collection,mil-spec,0.0,1.0,USD,9.58,18.82,,,11.54,8.31,0,0,4,18,,,Skinport,1757810067
StatTrak™ SSG 08 | Necropos (Minimal Wear),SSG 08 | Necropos,stattrak,Minimal Wear,The Wildfire Collection,mil-spec,0.0,1.0,USD,1.5,2.04,,1.65,1.44,1.49,0,2,12,45,,14.583333333333332,Skinport,1757810067
StatTrak™ SSG 08 | Necropos (Field-Tested),SSG 08 | Necropos,stattrak,Field-Tested,The Wildfire Collection,mil-spec,0.0,1.0,USD,0.81,1.15,,0.84,0.82,0.83,0,2,7,22,,2.4390243902439046,Skinport,1757810067
StatTrak™ SSG 08 | Necropos (Well-Worn),SSG 08 | Necropos,stattrak,Well-Worn,The Wildfire Collection,mil-spec,0.0,1.0,USD,0.69,1.24,,,0.68,0.59,0,0,3,8,,,Skinport,1757810067
StatTrak™ SSG 08 | Necropos (Battle-Scarred),SSG 08 | Necropos,stattrak,Battle-Scarred,The Wildfire Collection,mil-spec,0.0,1.0,USD,0.59,1.23,,,0.53,0.52,0,0,5,15,,,Skinport,1757810067
SSG 08 | Orange Filigree (Factory New),SSG 08 | Orange Filigree,normal,Factory New,The Canals Collection,mil-spec,0.0,0.5,USD,49.24,82.09,,,,41.02,0,0,0,5,,,Skinport,1757810067
SSG 08 | Orange Filigree (Minimal Wear),SSG 08 | Orange Filigree,normal,Minimal Wear,The Canals Collection,mil-spec,0.0,0.5,USD,,,,,,33.27,0,0,0,3,,,Skinport,1757810067
SSG 08 | Orange Filigree (Field-Tested),SSG 08 | Orange Filigree,normal,Field-Tested,The Canals Collection,mil-spec,0.0,0.5,USD,41.04,41.04,,,,32.91,0,0,0,1,,,Skinport,1757810067
SSG 08 | Orange Filigree (Well-Worn),SSG 08 | Orange Filigree,normal,Well-Worn,The Canals Collection,mil-spec,0.0,0.5,USD,,,,,,,0,0,0,0,,,Skinport,1757810067
SSG 08 | Orange Filigree (Battle-Scarred),SSG 08 | Orange Filigree,normal,Battle-Scarred,The Canals Collection,mil-spec,0.0,0.5,USD,,,,,,,0,0,0,0,,,Skinport,1757810067
SSG 08 | Parallax (Factory New),SSG 08 | Parallax,normal,Factory New,The Operation Broken Fang Collection,restricted,0.0,1.0,USD,15.67,28.99,,13.88,12.59,11.07,0,6,30,75,,10.246227164416212,Skinport,1757810067
SSG 08 | Parallax (Minimal Wear),SSG 08 | Parallax,normal,Minimal Wear,The Operation Broken Fang Collection,restricted,0.0,1.0,USD,8.26,19.28,,6.97,6.8,6.84,0,6,23,58,,2.499999999999999,Skinport,1757810067
SSG 08 | Parallax (Field-Tested),SSG 08 | Parallax,normal,Field-Tested,The Operation Broken Fang Collection,restricted,0.0,1.0,USD,3.8,5.02,,3.78,3.78,3.69,0,7,27,74,,0.0,Skinport,1757810067
SSG 08 | Parallax (Well-Worn),SSG 08 | Parallax,normal,Well-Worn,The Operation Broken Fang Collection,restricted,0.0,1.0,USD,2.98,4.13,,2.99,2.88,2.94,0,1,6,12,,3.8194444444444557,Skinport,1757810067
SSG 08 | Parallax (Battle-Scarred),SSG 08 | Parallax,normal,Battle-Scarred,The Operation Broken Fang Collection,restricted,0.0,1.0,USD,3.12,3.92,,2.97,2.97,3.05,0,3,9,17,,0.0,Skinport,1757810067
StatTrak™ SSG 08 | Parallax (Factory New),SSG 08 | Parallax,stattrak,Factory New,The Operation Broken Fang Collection,restricted,0.0,1.0,USD,23.82,39.41,24.06,20.36,20.76,19.88,2,4,14,43,18.17288801571709,-1.926782273603093,Skinport,1757810067
StatTrak™ SSG 08 | Parallax (Minimal Wear),SSG 08 | Parallax,stattrak,Minimal Wear,The Operation Broken Fang Collection,restricted,0.0,1.0,USD,9.21,22.75,,8.94,8.98,10.09,0,3,13,54,,-0.44543429844099025,Skinport,1757810067
StatTrak™ SSG 08 | Parallax (Field-Tested),SSG 08 | Parallax,stattrak,Field-Tested,The Operation Broken Fang Collection,restricted,0.0,1.0,USD,4.68,8.82,,4.7,5.01,5.34,0,3,9,45,,-6.187624750498995,Skinport,1757810067
StatTrak™ SSG 08 | Parallax (Well-Worn),SSG 08 | Parallax,stattrak,Well-Worn,The Operation Broken Fang Collection,restricted,0.0,1.0,USD,9.89,10.31,,,4.06,4.25,0,0,2,6,,,Skinport,1757810067
StatTrak™ SSG 08 | Parallax (Battle-Scarred),SSG 08 | Parallax,stattrak,Battle-Scarred,The Operation Broken Fang Collection,restricted,0.0,1.0,USD,6.98,10.13,,3.14,3.54,4.05,0,1,2,9,,-11.299435028248585,Skinport,1757810067
SSG 08 | Prey (Factory New),SSG 08 | Prey,normal,Factory New,The 2021 Mirage Collection,consumer,0.0,0.48,USD,0.57,2.6,,1.01,0.66,0.61,0,16,88,319,,53.03030303030303,Skinport,1757810067
