Name,Collection,Rarity,Float,PriceCents,StatTrak
AK-47 | Aquamarine Revenge,The Falchion Collection,covert,0.725,,true
Tec-9 | Fuel Injector,#CSGO_set_gamma_2,classified,0.035,,false
Tec-9 | Fuel Injector,#CSGO_set_gamma_2,classified,0.035,,true
Tec-9 | Fuel Injector,#CSGO_set_gamma_2,classified,0.265,,false
Tec-9 | Fuel Injector,#CSGO_set_gamma_2,classified,0.265,,true
Tec-9 | Fuel Injector,#CSGO_set_gamma_2,classified,0.110,,false
Tec-9 | Fuel Injector,#CSGO_set_gamma_2,classified,0.110,,true
Tec-9 | Fuel Injector,#CSGO_set_gamma_2,classified,0.415,,false
Tec-9 | Fuel Injector,#CSGO_set_gamma_2,classified,0.415,,true
Tec-9 | Garter-9,The Boreal Collection,industrial,0.725,,false
Tec-9 | Garter-9,The Boreal Collection,industrial,0.725,,true
Tec-9 | Garter-9,The Boreal Collection,industrial,0.035,,false
Tec-9 | Garter-9,The Boreal Collection,industrial,0.035,,true
Tec-9 | Garter-9,The Boreal Collection,industrial,0.265,,false
Tec-9 | Garter-9,The Boreal Collection,industrial,0.265,,true
Tec-9 | Garter-9,The Boreal Collection,industrial,0.110,,false
Tec-9 | Garter-9,The Boreal Collection,industrial,0.110,,true
Tec-9 | Garter-9,The Boreal Collection,industrial,0.415,,false
Tec-9 | Garter-9,The Boreal Collection,industrial,0.415,,true
Tec-9 | Groundwater,The Italy Collection,consumer,0.725,,false
Tec-9 | Groundwater,The Italy Collection,consumer,0.725,,true
Tec-9 | Groundwater,The Italy Collection,consumer,0.035,,false
Tec-9 | Groundwater,The Italy Collection,consumer,0.035,,true
Tec-9 | Groundwater,The Italy Collection,consumer,0.265,,false
Tec-9 | Groundwater,The Italy Collection,consumer,0.265,,true
Tec-9 | Groundwater,The Italy Collection,consumer,0.110,,false
Tec-9 | Groundwater,The Italy Collection,consumer,0.110,,true
Tec-9 | Groundwater,The Italy Collection,consumer,0.415,,false
Tec-9 | Groundwater,The Italy Collection,consumer,0.415,,true
Tec-9 | Hades,The Gods and Monsters Collection,industrial,0.725,,false
Tec-9 | Hades,The Gods and Monsters Collection,industrial,0.725,,true
Tec-9 | Hades,The Gods and Monsters Collection,industrial,0.035,,false
Tec-9 | Hades,The Gods and Monsters Collection,industrial,0.035,,true
Tec-9 | Hades,The Gods and Monsters Collection,industrial,0.265,,false
Tec-9 | Hades,The Gods and Monsters Collection,industrial,0.265,,true
Tec-9 | Hades,The Gods and Monsters Collection,industrial,0.110,,false
Tec-9 | Hades,The Gods and Monsters Collection,industrial,0.110,,true
Tec-9 | Hades,The Gods and Monsters Collection,industrial,0.415,,false
Tec-9 | Hades,The Gods and Monsters Collection,industrial,0.415,,true
Tec-9 | Ice Cap,The Gamma Collection,mil-spec,0.725,,false
Tec-9 | Ice Cap,The Gamma Collection,mil-spec,0.725,,true
Tec-9 | Ice Cap,The Gamma Collection,mil-spec,0.035,,false
Tec-9 | Ice Cap,The Gamma Collection,mil-spec,0.035,,true
Tec-9 | Ice Cap,The Gamma Collection,mil-spec,0.265,,false
Tec-9 | Ice Cap,The Gamma Collection,mil-spec,0.265,,true
Tec-9 | Ice Cap,The Gamma Collection,mil-spec,0.110,,false
Tec-9 | Ice Cap,The Gamma Collection,mil-spec,0.110,,true
Tec-9 | Ice Cap,The Gamma Collection,mil-spec,0.415,,false
Tec-9 | Ice Cap,The Gamma Collection,mil-spec,0.415,,true
Tec-9 | Isaac,The Huntsman Collection,mil-spec,0.725,,false
Tec-9 | Isaac,The Huntsman Collection,mil-spec,0.725,,true
Tec-9 | Isaac,The Huntsman Collection,mil-spec,0.035,,false
Tec-9 | Isaac,The Huntsman Collection,mil-spec,0.035,,true
Tec-9 | Isaac,The Huntsman Collection,mil-spec,0.265,,false
Tec-9 | Isaac,The Huntsman Collection,mil-spec,0.265,,true
Tec-9 | Isaac,The Huntsman Collection,mil-spec,0.110,,false
Tec-9 | Isaac,The Huntsman Collection,mil-spec,0.110,,true
Tec-9 | Isaac,The Huntsman Collection,mil-spec,0.415,,false
Tec-9 | Isaac,The Huntsman Collection,mil-spec,0.415,,true
Tec-9 | Jambiya,The Wildfire Collection,mil-spec,0.725,,false
Tec-9 | Jambiya,The Wildfire Collection,mil-spec,0.725,,true
Tec-9 | Jambiya,The Wildfire Collection,mil-spec,0.035,,false
Tec-9 | Jambiya,The Wildfire Collection,mil-spec,0.035,,true
Tec-9 | Jambiya,The Wildfire Collection,mil-spec,0.265,,false
Tec-9 | Jambiya,The Wildfire Collection,mil-spec,0.265,,true
Tec-9 | Jambiya,The Wildfire Collection,mil-spec,0.110,,false
Tec-9 | Jambiya,The Wildfire Collection,mil-spec,0.110,,true
Tec-9 | Jambiya,The Wildfire Collection,mil-spec,0.415,,false
Tec-9 | Jambiya,The Wildfire Collection,mil-spec,0.415,,true
Tec-9 | Mummy's Rot,The Anubis Collection,mil-spec,0.725,,false
Tec-9 | Mummy's Rot,The Anubis Collection,mil-spec,0.725,,true
Tec-9 | Mummy's Rot,The Anubis Collection,mil-spec,0.035,,false
Tec-9 | Mummy's Rot,The Anubis Collection,mil-spec,0.035,,true
Tec-9 | Mummy's Rot,The Anubis Collection,mil-spec,0.265,,false
Tec-9 | Mummy's Rot,The Anubis Collection,mil-spec,0.265,,true
Tec-9 | Mummy's Rot,The Anubis Collection,mil-spec,0.110,,false
Tec-9 | Mummy's Rot,The Anubis Collection,mil-spec,0.110,,true
Tec-9 | Mummy's Rot,The Anubis Collection,mil-spec,0.415,,false
Tec-9 | Mummy's Rot,The Anubis Collection,mil-spec,0.415,,true
Tec-9 | Nuclear Threat,The Nuke Collection,restricted,0.725,,false
Tec-9 | Nuclear Threat,The Nuke Collection,restricted,0.725,,true
Tec-9 | Nuclear Threat,The Nuke Collection,restricted,0.035,,false
Tec-9 | Nuclear Threat,The Nuke Collection,restricted,0.035,,true
Tec-9 | Nuclear Threat,The Nuke Collection,restricted,0.265,,false
Tec-9 | Nuclear Threat,The Nuke Collection,restricted,0.265,,true
Tec-9 | Nuclear Threat,The Nuke Collection,restricted,0.110,,false
Tec-9 | Nuclear Threat,The Nuke Collection,restricted,0.110,,true
Tec-9 | Nuclear Threat,The Nuke Collection,restricted,0.415,,false
Tec-9 | Nuclear Threat,The Nuke Collection,restricted,0.415,,true
Tec-9 | Orange Murano,The Canals Collection,industrial,0.725,,false
Tec-9 | Orange Murano,The Canals Collection,industrial,0.725,,true
Tec-9 | Orange Murano,The Canals Collection,industrial,0.035,,false
Tec-9 | Orange Murano,The Canals Collection,industrial,0.035,,true
Tec-9 | Orange Murano,The Canals Collection,industrial,0.265,,false
Tec-9 | Orange Murano,The Canals Collection,industrial,0.265,,true
Tec-9 | Orange Murano,The Canals Collection,industrial,0.110,,false
Tec-9 | Orange Murano,The Canals Collection,industrial,0.110,,true
Tec-9 | Orange Murano,The Canals Collection,industrial,0.415,,false
Tec-9 | Orange Murano,The Canals Collection,industrial,0.415,,true
Tec-9 | Ossified,The Aztec Collection,mil-spec,0.035,,false
Tec-9 | Ossified,The Aztec Collection,mil-spec,0.035,,true
Tec-9 | Ossified,The Aztec Collection,mil-spec,0.110,,false
Tec-9 | Ossified,The Aztec Collection,mil-spec,0.110,,true
Tec-9 | Phoenix Chalk,The Havoc Collection,consumer,0.725,,false
Tec-9 | Phoenix Chalk,The Havoc Collection,consumer,0.725,,true
Tec-9 | Phoenix Chalk,The Havoc Collection,consumer,0.035,,false
Tec-9 | Phoenix Chalk,The Havoc Collection,consumer,0.035,,true
Tec-9 | Phoenix Chalk,The Havoc Collection,consumer,0.265,,false
Tec-9 | Phoenix Chalk,The Havoc Collection,consumer,0.265,,true
Tec-9 | Phoenix Chalk,The Havoc Collection,consumer,0.110,,false
Tec-9 | Phoenix Chalk,The Havoc Collection,consumer,0.110,,true
Tec-9 | Phoenix Chalk,The Havoc Collection,consumer,0.415,,false
Tec-9 | Phoenix Chalk,The Havoc Collection,consumer,0.415,,true
Tec-9 | Raw Ceramic,The Boreal Collection,consumer,0.725,,false
Tec-9 | Raw Ceramic,The Boreal Collection,consumer,0.725,,true
Tec-9 | Raw Ceramic,The Boreal Collection,consumer,0.035,,false
Tec-9 | Raw Ceramic,The Boreal Collection,consumer,0.035,,true
Tec-9 | Raw Ceramic,The Boreal Collection,consumer,0.265,,false
Tec-9 | Raw Ceramic,The Boreal Collection,consumer,0.265,,true
Tec-9 | Raw Ceramic,The Boreal Collection,consumer,0.110,,false
Tec-9 | Raw Ceramic,The Boreal Collection,consumer,0.110,,true
Tec-9 | Raw Ceramic,The Boreal Collection,consumer,0.415,,false
Tec-9 | Raw Ceramic,The Boreal Collection,consumer,0.415,,true
Tec-9 | Re-Entry,The Chroma 3 Collection,restricted,0.035,,false
Tec-9 | Re-Entry,The Chroma 3 Collection,restricted,0.035,,true
Tec-9 | Re-Entry,The Chroma 3 Collection,restricted,0.265,,false
Tec-9 | Re-Entry,The Chroma 3 Collection,restricted,0.265,,true
Tec-9 | Re-Entry,The Chroma 3 Collection,restricted,0.110,,false
Tec-9 | Re-Entry,The Chroma 3 Collection,restricted,0.110,,true
Tec-9 | Re-Entry,The Chroma 3 Collection,restricted,0.415,,false
Tec-9 | Re-Entry,The Chroma 3 Collection,restricted,0.415,,true
Tec-9 | Rebel,The Revolution Collection,mil-spec,0.725,,false
Tec-9 | Rebel,The Revolution Collection,mil-spec,0.725,,true
Tec-9 | Rebel,The Revolution Collection,mil-spec,0.035,,false
Tec-9 | Rebel,The Revolution Collection,mil-spec,0.035,,true
Tec-9 | Rebel,The Revolution Collection,mil-spec,0.265,,false
Tec-9 | Rebel,The Revolution Collection,mil-spec,0.265,,true
Tec-9 | Rebel,The Revolution Collection,mil-spec,0.110,,false
Tec-9 | Rebel,The Revolution Collection,mil-spec,0.110,,true
Tec-9 | Rebel,The Revolution Collection,mil-spec,0.415,,false
Tec-9 | Rebel,The Revolution Collection,mil-spec,0.415,,true
Tec-9 | Red Quartz,The Train Collection,restricted,0.035,,false
Tec-9 | Red Quartz,The Train Collection,restricted,0.035,,true
Tec-9 | Red Quartz,The Train Collection,restricted,0.265,,false
Tec-9 | Red Quartz,The Train Collection,restricted,0.265,,true
Tec-9 | Red Quartz,The Train Collection,restricted,0.110,,false
Tec-9 | Red Quartz,The Train Collection,restricted,0.110,,true
Tec-9 | Red Quartz,The Train Collection,restricted,0.415,,false
Tec-9 | Red Quartz,The Train Collection,restricted,0.415,,true
Tec-9 | Remote Control,The 2018 Nuke Collection,classified,0.725,,false
Tec-9 | Remote Control,The 2018 Nuke Collection,classified,0.725,,true
Tec-9 | Remote Control,The 2018 Nuke Collection,classified,0.035,,false
Tec-9 | Remote Control,The 2018 Nuke Collection,classified,0.035,,true
Tec-9 | Remote Control,The 2018 Nuke Collection,classified,0.265,,false
Tec-9 | Remote Control,The 2018 Nuke Collection,classified,0.265,,true
Tec-9 | Remote Control,The 2018 Nuke Collection,classified,0.110,,false
Tec-9 | Remote Control,The 2018 Nuke Collection,classified,0.110,,true
Tec-9 | Remote Control,The 2018 Nuke Collection,classified,0.415,,false
Tec-9 | Remote Control,The 2018 Nuke Collection,classified,0.415,,true
Tec-9 | Rust Leaf,The St. Marc Collection,industrial,0.725,,false
Tec-9 | Rust Leaf,The St. Marc Collection,industrial,0.725,,true
Tec-9 | Rust Leaf,The St. Marc Collection,industrial,0.035,,false
Tec-9 | Rust Leaf,The St. Marc Collection,industrial,0.035,,true
Tec-9 | Rust Leaf,The St. Marc Collection,industrial,0.265,,false
Tec-9 | Rust Leaf,The St. Marc Collection,industrial,0.265,,true
Tec-9 | Rust Leaf,The St. Marc Collection,industrial,0.110,,false
Tec-9 | Rust Leaf,The St. Marc Collection,industrial,0.110,,true
Tec-9 | Rust Leaf,The St. Marc Collection,industrial,0.415,,false
Tec-9 | Rust Leaf,The St. Marc Collection,industrial,0.415,,true
Tec-9 | Safety Net,The 2021 Train Collection,mil-spec,0.725,,false
Tec-9 | Safety Net,The 2021 Train Collection,mil-spec,0.725,,true
Tec-9 | Safety Net,The 2021 Train Collection,mil-spec,0.035,,false
Tec-9 | Safety Net,The 2021 Train Collection,mil-spec,0.035,,true
Tec-9 | Safety Net,The 2021 Train Collection,mil-spec,0.265,,false
Tec-9 | Safety Net,The 2021 Train Collection,mil-spec,0.265,,true
Tec-9 | Safety Net,The 2021 Train Collection,mil-spec,0.110,,false
Tec-9 | Safety Net,The 2021 Train Collection,mil-spec,0.110,,true
Tec-9 | Safety Net,The 2021 Train Collection,mil-spec,0.415,,false
Tec-9 | Safety Net,The 2021 Train Collection,mil-spec,0.415,,true
Tec-9 | Sandstorm,The Phoenix Collection,mil-spec,0.725,,false
Tec-9 | Sandstorm,The Phoenix Collection,mil-spec,0.725,,true
Tec-9 | Sandstorm,The Phoenix Collection,mil-spec,0.265,,false
Tec-9 | Sandstorm,The Phoenix Collection,mil-spec,0.265,,true
Tec-9 | Sandstorm,The Phoenix Collection,mil-spec,0.110,,false
Tec-9 | Sandstorm,The Phoenix Collection,mil-spec,0.110,,true
Tec-9 | Sandstorm,The Phoenix Collection,mil-spec,0.415,,false
Tec-9 | Sandstorm,The Phoenix Collection,mil-spec,0.415,,true
Tec-9 | Slag,The Kilowatt Collection,mil-spec,0.725,,false
Tec-9 | Slag,The Kilowatt Collection,mil-spec,0.725,,true
Tec-9 | Slag,The Kilowatt Collection,mil-spec,0.035,,false
Tec-9 | Slag,The Kilowatt Collection,mil-spec,0.035,,true
Tec-9 | Slag,The Kilowatt Collection,mil-spec,0.265,,false
Tec-9 | Slag,The Kilowatt Collection,mil-spec,0.265,,true
Tec-9 | Slag,The Kilowatt Collection,mil-spec,0.110,,false
Tec-9 | Slag,The Kilowatt Collection,mil-spec,0.110,,true
Tec-9 | Slag,The Kilowatt Collection,mil-spec,0.415,,false
Tec-9 | Slag,The Kilowatt Collection,mil-spec,0.415,,true
Tec-9 | Snek-9,The Horizon Collection,mil-spec,0.725,,false
Tec-9 | Snek-9,The Horizon Collection,mil-spec,0.725,,true
Tec-9 | Snek-9,The Horizon Collection,mil-spec,0.035,,false
Tec-9 | Snek-9,The Horizon Collection,mil-spec,0.035,,true
Tec-9 | Snek-9,The Horizon Collection,mil-spec,0.265,,false
Tec-9 | Snek-9,The Horizon Collection,mil-spec,0.265,,true
Tec-9 | Snek-9,The Horizon Collection,mil-spec,0.110,,false
Tec-9 | Snek-9,The Horizon Collection,mil-spec,0.110,,true
Tec-9 | Snek-9,The Horizon Collection,mil-spec,0.415,,false
Tec-9 | Snek-9,The Horizon Collection,mil-spec,0.415,,true
Tec-9 | Terrace,The Rising Sun Collection,mil-spec,0.725,,false
Tec-9 | Terrace,The Rising Sun Collection,mil-spec,0.725,,true
Tec-9 | Terrace,The Rising Sun Collection,mil-spec,0.035,,false
Tec-9 | Terrace,The Rising Sun Collection,mil-spec,0.035,,true
Tec-9 | Terrace,The Rising Sun Collection,mil-spec,0.265,,false
Tec-9 | Terrace,The Rising Sun Collection,mil-spec,0.265,,true
Tec-9 | Terrace,The Rising Sun Collection,mil-spec,0.110,,false
Tec-9 | Terrace,The Rising Sun Collection,mil-spec,0.110,,true
Tec-9 | Terrace,The Rising Sun Collection,mil-spec,0.415,,false
Tec-9 | Terrace,The Rising Sun Collection,mil-spec,0.415,,true
Tec-9 | Tiger Stencil,The Sport & Field Collection,industrial,0.725,,false
Tec-9 | Tiger Stencil,The Sport & Field Collection,industrial,0.725,,true
Tec-9 | Tiger Stencil,The Sport & Field Collection,industrial,0.035,,false
Tec-9 | Tiger Stencil,The Sport & Field Collection,industrial,0.035,,true
Tec-9 | Tiger Stencil,The Sport & Field Collection,industrial,0.265,,false
Tec-9 | Tiger Stencil,The Sport & Field Collection,industrial,0.265,,true
Tec-9 | Tiger Stencil,The Sport & Field Collection,industrial,0.110,,false
Tec-9 | Tiger Stencil,The Sport & Field Collection,industrial,0.110,,true
Tec-9 | Tiger Stencil,The Sport & Field Collection,industrial,0.415,,false
Tec-9 | Tiger Stencil,The Sport & Field Collection,industrial,0.415,,true
Tec-9 | Titanium Bit,The Arms Deal 3 Collection,restricted,0.035,,false
Tec-9 | Titanium Bit,The Arms Deal 3 Collection,restricted,0.035,,true
Tec-9 | Titanium Bit,The Arms Deal 3 Collection,restricted,0.265,,false
Tec-9 | Titanium Bit,The Arms Deal 3 Collection,restricted,0.265,,true
Tec-9 | Titanium Bit,The Arms Deal 3 Collection,restricted,0.110,,false
Tec-9 | Titanium Bit,The Arms Deal 3 Collection,restricted,0.110,,true
Tec-9 | Tornado,The Alpha Collection,consumer,0.725,,false
Tec-9 | Tornado,The Alpha Collection,consumer,0.725,,true
Tec-9 | Tornado,The Alpha Collection,consumer,0.035,,false
Tec-9 | Tornado,The Alpha Collection,consumer,0.035,,true
Tec-9 | Tornado,The Alpha Collection,consumer,0.265,,false
Tec-9 | Tornado,The Alpha Collection,consumer,0.265,,true
Tec-9 | Tornado,The Alpha Collection,consumer,0.110,,false
Tec-9 | Tornado,The Alpha Collection,consumer,0.110,,true
Tec-9 | Tornado,The Alpha Collection,consumer,0.415,,false
Tec-9 | Tornado,The Alpha Collection,consumer,0.415,,true
Tec-9 | Toxic,The Cache Collection,mil-spec,0.725,,false
Tec-9 | Toxic,The Cache Collection,mil-spec,0.725,,true
Tec-9 | Toxic,The Cache Collection,mil-spec,0.035,,false
Tec-9 | Toxic,The Cache Collection,mil-spec,0.035,,true
Tec-9 | Toxic,The Cache Collection,mil-spec,0.265,,false
Tec-9 | Toxic,The Cache Collection,mil-spec,0.265,,true
Tec-9 | Toxic,The Cache Collection,mil-spec,0.110,,false
Tec-9 | Toxic,The Cache Collection,mil-spec,0.110,,true
Tec-9 | Toxic,The Cache Collection,mil-spec,0.415,,false
Tec-9 | Toxic,The Cache Collection,mil-spec,0.415,,true
Tec-9 | Urban DDPAT,The Bank Collection,consumer,0.725,,false
Tec-9 | Urban DDPAT,The Bank Collection,consumer,0.725,,true
Tec-9 | Urban DDPAT,The Bank Collection,consumer,0.035,,false
Tec-9 | Urban DDPAT,The Bank Collection,consumer,0.035,,true
Tec-9 | Urban DDPAT,The Bank Collection,consumer,0.265,,false
Tec-9 | Urban DDPAT,The Bank Collection,consumer,0.265,,true
Tec-9 | Urban DDPAT,The Bank Collection,consumer,0.110,,false
Tec-9 | Urban DDPAT,The Bank Collection,consumer,0.110,,true
Tec-9 | Urban DDPAT,The Bank Collection,consumer,0.415,,false
Tec-9 | Urban DDPAT,The Bank Collection,consumer,0.415,,true
Tec-9 | VariCamo,The Dust 2 Collection,industrial,0.725,,false
Tec-9 | VariCamo,The Dust 2 Collection,industrial,0.725,,true
Tec-9 | VariCamo,The Dust 2 Collection,industrial,0.035,,false
Tec-9 | VariCamo,The Dust 2 Collection,industrial,0.035,,true
Tec-9 | VariCamo,The Dust 2 Collection,industrial,0.265,,false
Tec-9 | VariCamo,The Dust 2 Collection,industrial,0.265,,true
Tec-9 | VariCamo,The Dust 2 Collection,industrial,0.110,,false
Tec-9 | VariCamo,The Dust 2 Collection,industrial,0.110,,true
Tec-9 | VariCamo,The Dust 2 Collection,industrial,0.415,,false
Tec-9 | VariCamo,The Dust 2 Collection,industrial,0.415,,true
Tec-9 | Whiteout,The Train 2025 Collection,restricted,0.725,,false
Tec-9 | Whiteout,The Train 2025 Collection,restricted,0.725,,true
Tec-9 | Whiteout,The Train 2025 Collection,restricted,0.035,,false
Tec-9 | Whiteout,The Train 2025 Collection,restricted,0.035,,true
Tec-9 | Whiteout,The Train 2025 Collection,restricted,0.265,,false
Tec-9 | Whiteout,The Train 2025 Collection,restricted,0.265,,true
Tec-9 | Whiteout,The Train 2025 Collection,restricted,0.110,,false
Tec-9 | Whiteout,The Train 2025 Collection,restricted,0.110,,true
Tec-9 | Whiteout,The Train 2025 Collection,restricted,0.415,,false
Tec-9 | Whiteout,The Train 2025 Collection,restricted,0.415,,true
UMP-45 | Arctic Wolf,The Clutch Collection,restricted,0.725,,false
UMP-45 | Arctic Wolf,The Clutch Collection,restricted,0.725,,true
UMP-45 | Arctic Wolf,The Clutch Collection,restricted,0.035,,false
UMP-45 | Arctic Wolf,The Clutch Collection,restricted,0.035,,true
UMP-45 | Arctic Wolf,The Clutch Collection,restricted,0.265,,false
UMP-45 | Arctic Wolf,The Clutch Collection,restricted,0.265,,true
UMP-45 | Arctic Wolf,The Clutch Collection,restricted,0.110,,false
UMP-45 | Arctic Wolf,The Clutch Collection,restricted,0.110,,true
