Name,Wear,PriceCents,StatTrak
AK-47 | Aquamarine Revenge,Factory New,30200,False
SCAR-20 | Powercore,Battle-Scarred,40,False
SCAR-20 | Sand Mesh,Factory New,8,False
SCAR-20 | Sand Mesh,Minimal Wear,3,False
SCAR-20 | Sand Mesh,Field-Tested,3,False
SCAR-20 | Sand Mesh,Well-Worn,3,False
SCAR-20 | Sand Mesh,Battle-Scarred,3,False
SCAR-20 | Short Ochre,Factory New,8,False
SCAR-20 | Short Ochre,Minimal Wear,4,False
SCAR-20 | Short Ochre,Field-Tested,3,False
SCAR-20 | Short Ochre,Well-Worn,3,False
SCAR-20 | Short Ochre,Battle-Scarred,3,False
SCAR-20 | Splash Jam,Factory New,299999,False
SCAR-20 | Splash Jam,Minimal Wear,4042,False
SCAR-20 | Splash Jam,Field-Tested,910,False
SCAR-20 | Splash Jam,Well-Worn,1158,False
SCAR-20 | Splash Jam,Battle-Scarred,890,False
SCAR-20 | Stone Mosaico,Factory New,1499,False
SCAR-20 | Stone Mosaico,Minimal Wear,349,False
SCAR-20 | Stone Mosaico,Field-Tested,200,False
SCAR-20 | Stone Mosaico,Well-Worn,365,False
SCAR-20 | Stone Mosaico,Battle-Scarred,239,False
SCAR-20 | Storm,Factory New,1142,False
SCAR-20 | Storm,Minimal Wear,445,False
SCAR-20 | Storm,Field-Tested,248,False
SCAR-20 | Storm,Well-Worn,622,False
SCAR-20 | Storm,Battle-Scarred,250,False
SCAR-20 | Torn,Factory New,188,False
SCAR-20 | Torn,Minimal Wear,200,False
SCAR-20 | Torn,Field-Tested,136,False
SCAR-20 | Torn,Well-Worn,299,False
SCAR-20 | Trail Blazer,Factory New,250,False
SCAR-20 | Trail Blazer,Minimal Wear,150,False
SCAR-20 | Trail Blazer,Field-Tested,40,False
SCAR-20 | Trail Blazer,Well-Worn,10,False
SCAR-20 | Trail Blazer,Battle-Scarred,9,False
SCAR-20 | Wild Berry,Factory New,744,False
SCAR-20 | Wild Berry,Minimal Wear,304,False
SCAR-20 | Wild Berry,Field-Tested,151,False
SCAR-20 | Wild Berry,Well-Worn,145,False
SCAR-20 | Wild Berry,Battle-Scarred,117,False
SG 553 | Aerial,Factory New,40,False
SG 553 | Aerial,Minimal Wear,28,False
SG 553 | Aerial,Field-Tested,25,False
SG 553 | Aerial,Well-Worn,27,False
SG 553 | Aerial,Battle-Scarred,19,False
SG 553 | Aloha,Factory New,27,False
SG 553 | Aloha,Minimal Wear,24,False
SG 553 | Aloha,Field-Tested,6,False
SG 553 | Aloha,Well-Worn,11,False
SG 553 | Aloha,Battle-Scarred,10,False
SG 553 | Anodized Navy,Factory New,184,False
SG 553 | Anodized Navy,Minimal Wear,178,False
SG 553 | Army Sheen,Factory New,7,False
SG 553 | Army Sheen,Minimal Wear,5,False
SG 553 | Army Sheen,Field-Tested,4,False
SG 553 | Atlas,Factory New,100,False
SG 553 | Atlas,Minimal Wear,25,False
SG 553 | Atlas,Field-Tested,24,False
SG 553 | Atlas,Well-Worn,15,False
SG 553 | Atlas,Battle-Scarred,11,False
SG 553 | Barricade,Factory New,1300,False
SG 553 | Barricade,Minimal Wear,849,False
SG 553 | Barricade,Field-Tested,701,False
SG 553 | Barricade,Well-Worn,662,False
SG 553 | Barricade,Battle-Scarred,844,False
SG 553 | Basket Halftone,Factory New,58,False
SG 553 | Basket Halftone,Minimal Wear,31,False
SG 553 | Basket Halftone,Field-Tested,21,False
SG 553 | Basket Halftone,Well-Worn,17,False
SG 553 | Basket Halftone,Battle-Scarred,12,False
SG 553 | Berry Gel Coat,Factory New,937,False
SG 553 | Berry Gel Coat,Minimal Wear,297,False
SG 553 | Berry Gel Coat,Field-Tested,165,False
SG 553 | Berry Gel Coat,Well-Worn,192,False
SG 553 | Berry Gel Coat,Battle-Scarred,140,False
SG 553 | Bleached,Factory New,86,False
SG 553 | Bleached,Minimal Wear,71,False
SG 553 | Bleached,Field-Tested,66,False
SG 553 | Bleached,Well-Worn,66,False
SG 553 | Bleached,Battle-Scarred,74,False
SG 553 | Bulldozer,Factory New,40000,False
SG 553 | Bulldozer,Minimal Wear,36000,False
SG 553 | Bulldozer,Battle-Scarred,41890,False
SG 553 | Candy Apple,Factory New,1240,False
SG 553 | Candy Apple,Minimal Wear,815,False
SG 553 | Candy Apple,Field-Tested,750,False
SG 553 | Candy Apple,Well-Worn,574,False
SG 553 | Candy Apple,Battle-Scarred,890,False
SG 553 | Colony IV,Factory New,4799,False
SG 553 | Colony IV,Minimal Wear,1750,False
SG 553 | Colony IV,Field-Tested,805,False
SG 553 | Colony IV,Well-Worn,707,False
SG 553 | Colony IV,Battle-Scarred,662,False
SG 553 | Cyberforce,Factory New,33,False
SG 553 | Cyberforce,Minimal Wear,6,False
SG 553 | Cyberforce,Field-Tested,3,False
SG 553 | Cyberforce,Well-Worn,3,False
SG 553 | Cyberforce,Battle-Scarred,3,False
SG 553 | Cyrex,Factory New,5340,False
SG 553 | Cyrex,Minimal Wear,1009,False
SG 553 | Cyrex,Field-Tested,404,False
SG 553 | Cyrex,Well-Worn,450,False
SG 553 | Cyrex,Battle-Scarred,408,False
SG 553 | Damascus Steel,Factory New,240,False
SG 553 | Damascus Steel,Minimal Wear,104,False
SG 553 | Damascus Steel,Field-Tested,39,False
SG 553 | Damascus Steel,Well-Worn,29,False
SG 553 | Damascus Steel,Battle-Scarred,26,False
SG 553 | Danger Close,Factory New,42,False
SG 553 | Danger Close,Minimal Wear,27,False
SG 553 | Danger Close,Field-Tested,16,False
SG 553 | Danger Close,Well-Worn,9,False
SG 553 | Danger Close,Battle-Scarred,7,False
SG 553 | Darkwing,Factory New,419,False
SG 553 | Darkwing,Minimal Wear,144,False
SG 553 | Darkwing,Field-Tested,163,False
SG 553 | Darkwing,Well-Worn,28,False
SG 553 | Darkwing,Battle-Scarred,31,False
SG 553 | Desert Blossom,Factory New,2150,False
SG 553 | Desert Blossom,Minimal Wear,2100,False
SG 553 | Desert Blossom,Field-Tested,1614,False
SG 553 | Desert Blossom,Well-Worn,1847,False
SG 553 | Desert Blossom,Battle-Scarred,3038,False
SG 553 | Dragon Tech,Factory New,170,False
SG 553 | Dragon Tech,Minimal Wear,62,False
SG 553 | Dragon Tech,Field-Tested,21,False
SG 553 | Dragon Tech,Well-Worn,22,False
SG 553 | Dragon Tech,Battle-Scarred,21,False
SG 553 | Fallout Warning,Factory New,469,False
SG 553 | Fallout Warning,Minimal Wear,268,False
SG 553 | Fallout Warning,Field-Tested,205,False
SG 553 | Fallout Warning,Well-Worn,239,False
SG 553 | Fallout Warning,Battle-Scarred,131,False
SG 553 | Gator Mesh,Factory New,2809,False
SG 553 | Gator Mesh,Minimal Wear,2169,False
SG 553 | Gator Mesh,Field-Tested,2002,False
SG 553 | Gator Mesh,Well-Worn,2499,False
SG 553 | Gator Mesh,Battle-Scarred,5555,False
SG 553 | Hazard Pay,Factory New,29546,False
SG 553 | Hazard Pay,Minimal Wear,22000,False
SG 553 | Hazard Pay,Field-Tested,21989,False
SG 553 | Hazard Pay,Well-Worn,18871,False
SG 553 | Heavy Metal,Factory New,82,False
SG 553 | Heavy Metal,Minimal Wear,23,False
SG 553 | Heavy Metal,Field-Tested,19,False
SG 553 | Heavy Metal,Well-Worn,18,False
SG 553 | Heavy Metal,Battle-Scarred,13,False
SG 553 | Hypnotic,Factory New,8895,False
SG 553 | Hypnotic,Minimal Wear,8000,False
SG 553 | Ol' Rusty,Factory New,22,False
SG 553 | Ol' Rusty,Minimal Wear,7,False
SG 553 | Ol' Rusty,Field-Tested,3,False
SG 553 | Ol' Rusty,Well-Worn,3,False
SG 553 | Ol' Rusty,Battle-Scarred,3,False
SG 553 | Phantom,Factory New,1149,False
SG 553 | Phantom,Minimal Wear,429,False
SG 553 | Phantom,Field-Tested,54,False
SG 553 | Phantom,Well-Worn,41,False
SG 553 | Phantom,Battle-Scarred,33,False
SG 553 | Pulse,Minimal Wear,2500,False
SG 553 | Pulse,Field-Tested,374,False
SG 553 | Pulse,Well-Worn,383,False
SG 553 | Pulse,Battle-Scarred,250,False
SG 553 | Tiger Moth,Factory New,1581,False
SG 553 | Tiger Moth,Minimal Wear,796,False
SG 553 | Tiger Moth,Field-Tested,305,False
SG 553 | Tiger Moth,Well-Worn,120,False
SG 553 | Tiger Moth,Battle-Scarred,90,False
SG 553 | Tornado,Factory New,6700,False
SG 553 | Tornado,Minimal Wear,1299,False
SG 553 | Tornado,Field-Tested,1118,False
SG 553 | Tornado,Battle-Scarred,1118,False
SG 553 | Traveler,Factory New,1897,False
SG 553 | Traveler,Minimal Wear,944,False
SG 553 | Traveler,Field-Tested,1993,False
SG 553 | Traveler,Well-Worn,888,False
SG 553 | Traveler,Battle-Scarred,1100,False
SG 553 | Triarch,Factory New,300,False
SG 553 | Triarch,Minimal Wear,69,False
SG 553 | Triarch,Field-Tested,29,False
SG 553 | Triarch,Well-Worn,25,False
SG 553 | Triarch,Battle-Scarred,24,False
SG 553 | Ultraviolet,Factory New,4794,False
SG 553 | Ultraviolet,Minimal Wear,2205,False
SG 553 | Ultraviolet,Field-Tested,2115,False
SG 553 | Ultraviolet,Well-Worn,2400,False
SG 553 | Ultraviolet,Battle-Scarred,2661,False
SG 553 | Wave Spray,Well-Worn,675,False
SG 553 | Waves Perforated,Factory New,35,False
SG 553 | Waves Perforated,Minimal Wear,9,False
SG 553 | Waves Perforated,Field-Tested,3,False
SG 553 | Waves Perforated,Well-Worn,3,False
SG 553 | Waves Perforated,Battle-Scarred,3,False
SSG 08 | Abyss,Factory New,283,False
SSG 08 | Abyss,Minimal Wear,45,False
SSG 08 | Abyss,Field-Tested,13,False
SSG 08 | Abyss,Well-Worn,20,False
SSG 08 | Abyss,Battle-Scarred,20,False
SSG 08 | Acid Fade,Factory New,117,False
SSG 08 | Azure Glyph,Factory New,88,False
SSG 08 | Azure Glyph,Minimal Wear,20,False
SSG 08 | Azure Glyph,Field-Tested,8,False
SSG 08 | Azure Glyph,Well-Worn,8,False
SSG 08 | Azure Glyph,Battle-Scarred,8,False
SSG 08 | Big Iron,Factory New,5843,False
SSG 08 | Big Iron,Minimal Wear,1989,False
SSG 08 | Big Iron,Field-Tested,919,False
SSG 08 | Big Iron,Well-Worn,1089,False
SSG 08 | Big Iron,Battle-Scarred,1200,False
SSG 08 | Blood in the Water,Factory New,9650,False
SSG 08 | Blood in the Water,Minimal Wear,6851,False
SSG 08 | Blood in the Water,Field-Tested,5700,False
SSG 08 | Bloodshot,Minimal Wear,10500,False
SSG 08 | Bloodshot,Field-Tested,1250,False
SSG 08 | Bloodshot,Well-Worn,1294,False
SSG 08 | Bloodshot,Battle-Scarred,2200,False
SSG 08 | Blue Spruce,Factory New,30,False
SSG 08 | Blue Spruce,Minimal Wear,3,False
SSG 08 | Blue Spruce,Field-Tested,3,False
SSG 08 | Blue Spruce,Well-Worn,3,False
SSG 08 | Blue Spruce,Battle-Scarred,3,False
SSG 08 | Blush Pour,Factory New,487,False
SSG 08 | Blush Pour,Minimal Wear,320,False
SSG 08 | Blush Pour,Field-Tested,140,False
SSG 08 | Blush Pour,Well-Worn,120,False
SSG 08 | Blush Pour,Battle-Scarred,75,False
SSG 08 | Carbon Fiber,Factory New,419,False
SSG 08 | Carbon Fiber,Minimal Wear,414,False
SSG 08 | Dark Water,Minimal Wear,240,False
SSG 08 | Dark Water,Field-Tested,169,False
SSG 08 | Death Strike,Factory New,71690,False
SSG 08 | Death Strike,Minimal Wear,65000,False
SSG 08 | Death Strike,Field-Tested,54932,False
SSG 08 | Death Strike,Well-Worn,47550,False
SSG 08 | Death's Head,Factory New,2266,False
SSG 08 | Death's Head,Minimal Wear,2000,False
SSG 08 | Death's Head,Field-Tested,1530,False
SSG 08 | Death's Head,Battle-Scarred,995,False
SSG 08 | Detour,Factory New,2117,False
SSG 08 | Detour,Minimal Wear,1271,False
SSG 08 | Detour,Field-Tested,1096,False
SSG 08 | Detour,Well-Worn,1100,False
SSG 08 | Dezastre,Factory New,34,False
SSG 08 | Dezastre,Minimal Wear,10,False
SSG 08 | Dezastre,Field-Tested,6,False
SSG 08 | Dezastre,Well-Worn,5,False
SSG 08 | Dezastre,Battle-Scarred,5,False
SSG 08 | Dragonfire,Factory New,6666,False
SSG 08 | Dragonfire,Minimal Wear,2025,False
SSG 08 | Dragonfire,Field-Tested,1285,False
SSG 08 | Dragonfire,Well-Worn,1780,False
SSG 08 | Dragonfire,Battle-Scarred,2580,False
SSG 08 | Fever Dream,Factory New,399,False
SSG 08 | Fever Dream,Minimal Wear,224,False
SSG 08 | Fever Dream,Field-Tested,64,False
SSG 08 | Fever Dream,Well-Worn,150,False
SSG 08 | Fever Dream,Battle-Scarred,100,False
SSG 08 | Ghost Crusader,Factory New,923,False
SSG 08 | Ghost Crusader,Minimal Wear,119,False
SSG 08 | Ghost Crusader,Field-Tested,46,False
SSG 08 | Ghost Crusader,Well-Worn,45,False
SSG 08 | Ghost Crusader,Battle-Scarred,29,False
SSG 08 | Green Ceramic,Factory New,11,False
SSG 08 | Green Ceramic,Minimal Wear,4,False
SSG 08 | Green Ceramic,Field-Tested,3,False
SSG 08 | Green Ceramic,Well-Worn,3,False
SSG 08 | Green Ceramic,Battle-Scarred,3,False
SSG 08 | Grey Smoke,Factory New,8,False
SSG 08 | Grey Smoke,Minimal Wear,4,False
SSG 08 | Grey Smoke,Field-Tested,3,False
SSG 08 | Grey Smoke,Well-Worn,3,False
SSG 08 | Grey Smoke,Battle-Scarred,3,False
SSG 08 | Halftone Whorl,Factory New,100,False
SSG 08 | Halftone Whorl,Minimal Wear,65,False
SSG 08 | Halftone Whorl,Field-Tested,35,False
SSG 08 | Halftone Whorl,Well-Worn,53,False
SSG 08 | Halftone Whorl,Battle-Scarred,46,False
SSG 08 | Hand Brake,Factory New,159,False
SSG 08 | Hand Brake,Minimal Wear,175,False
SSG 08 | Hand Brake,Field-Tested,23,False
SSG 08 | Hand Brake,Well-Worn,18,False
SSG 08 | Hand Brake,Battle-Scarred,15,False
SSG 08 | Jungle Dashed,Factory New,685,False
SSG 08 | Jungle Dashed,Minimal Wear,79,False
SSG 08 | Jungle Dashed,Field-Tested,73,False
SSG 08 | Jungle Dashed,Well-Worn,59,False
SSG 08 | Jungle Dashed,Battle-Scarred,64,False
SSG 08 | Lichen Dashed,Factory New,3456,False
SSG 08 | Lichen Dashed,Minimal Wear,489,False
SSG 08 | Lichen Dashed,Field-Tested,198,False
SSG 08 | Lichen Dashed,Well-Worn,177,False
SSG 08 | Lichen Dashed,Battle-Scarred,224,False
SSG 08 | Mainframe 001,Factory New,27,False
SSG 08 | Mainframe 001,Minimal Wear,6,False
SSG 08 | Mainframe 001,Field-Tested,3,False
SSG 08 | Mainframe 001,Well-Worn,3,False
SSG 08 | Mainframe 001,Battle-Scarred,3,False
SSG 08 | Mayan Dreams,Factory New,3988,False
SSG 08 | Mayan Dreams,Minimal Wear,641,False
SSG 08 | Mayan Dreams,Field-Tested,397,False
SSG 08 | Mayan Dreams,Battle-Scarred,410,False
SSG 08 | Memorial,Factory New,40,False
SSG 08 | Memorial,Minimal Wear,8,False
SSG 08 | Memorial,Field-Tested,3,False
SSG 08 | Memorial,Well-Worn,3,False
SSG 08 | Memorial,Battle-Scarred,3,False
SSG 08 | Necropos,Factory New,160,False
SSG 08 | Necropos,Minimal Wear,63,False
SSG 08 | Necropos,Field-Tested,52,False
SSG 08 | Necropos,Well-Worn,40,False
SSG 08 | Necropos,Battle-Scarred,36,False
SSG 08 | Orange Filigree,Factory New,4429,False
SSG 08 | Orange Filigree,Minimal Wear,3900,False
SSG 08 | Orange Filigree,Field-Tested,20000,False
SSG 08 | Orange Filigree,Battle-Scarred,3485,False
SSG 08 | Parallax,Factory New,260,False
SSG 08 | Parallax,Minimal Wear,763,False
SSG 08 | Parallax,Field-Tested,347,False
SSG 08 | Parallax,Well-Worn,352,False
SSG 08 | Parallax,Battle-Scarred,315,False
SSG 08 | Prey,Factory New,74,False
SSG 08 | Prey,Minimal Wear,50,False
SSG 08 | Prey,Field-Tested,43,False
SSG 08 | Prey,Well-Worn,47,False
SSG 08 | Prey,Battle-Scarred,55,False
SSG 08 | Rapid Transit,Factory New,740,False
SSG 08 | Rapid Transit,Minimal Wear,266,False
SSG 08 | Rapid Transit,Field-Tested,90,False
SSG 08 | Rapid Transit,Well-Worn,92,False
SSG 08 | Rapid Transit,Battle-Scarred,83,False
SSG 08 | Red Stone,Factory New,3722,False
SSG 08 | Red Stone,Minimal Wear,803,False
SSG 08 | Red Stone,Field-Tested,899,False
SSG 08 | Red Stone,Battle-Scarred,1999,False
SSG 08 | Sand Dune,Battle-Scarred,599,False
SSG 08 | Threat Detected,Factory New,3374,False
SSG 08 | Threat Detected,Minimal Wear,3143,False
SSG 08 | Threat Detected,Field-Tested,3106,False
SSG 08 | Threat Detected,Well-Worn,3557,False
SSG 08 | Threat Detected,Battle-Scarred,6384,False
SSG 08 | Tiger Tear,Factory New,69,False
SSG 08 | Tiger Tear,Minimal Wear,41,False
SSG 08 | Tiger Tear,Field-Tested,19,False
SSG 08 | Tiger Tear,Well-Worn,13,False
SSG 08 | Tiger Tear,Battle-Scarred,9,False
SSG 08 | Tropical Storm,Factory New,6730,False
SSG 08 | Tropical Storm,Minimal Wear,2035,False
SSG 08 | Tropical Storm,Field-Tested,1750,False
SSG 08 | Tropical Storm,Well-Worn,5499,False
SSG 08 | Tropical Storm,Battle-Scarred,4581,False
SSG 08 | Turbo Peek,Factory New,4559,False
SSG 08 | Turbo Peek,Minimal Wear,2000,False
SSG 08 | Turbo Peek,Field-Tested,1119,False
SSG 08 | Turbo Peek,Well-Worn,1050,False
SSG 08 | Turbo Peek,Battle-Scarred,3000,False
SSG 08 | Zeno,Factory New,315,False
SSG 08 | Zeno,Minimal Wear,87,False
SSG 08 | Zeno,Field-Tested,73,False
SSG 08 | Zeno,Well-Worn,83,False
SSG 08 | Zeno,Battle-Scarred,55,False
Sawed-Off | Amber Fade,Factory New,188,False
Sawed-Off | Amber Fade,Minimal Wear,92,False
Sawed-Off | Amber Fade,Field-Tested,41,False
Sawed-Off | Amber Fade,Well-Worn,51,False
Sawed-Off | Analog Input,Factory New,280,False
Sawed-Off | Analog Input,Minimal Wear,103,False
Sawed-Off | Analog Input,Field-Tested,59,False
Sawed-Off | Analog Input,Well-Worn,51,False
Sawed-Off | Analog Input,Battle-Scarred,49,False
Sawed-Off | Apocalypto,Factory New,427,False
Sawed-Off | Apocalypto,Minimal Wear,149,False
Sawed-Off | Apocalypto,Field-Tested,33,False
Sawed-Off | Apocalypto,Well-Worn,26,False
Sawed-Off | Apocalypto,Battle-Scarred,29,False
Sawed-Off | Bamboo Shadow,Factory New,1400,False
Sawed-Off | Bamboo Shadow,Minimal Wear,800,False
Sawed-Off | Bamboo Shadow,Field-Tested,650,False
Sawed-Off | Black Sand,Factory New,32,False
Sawed-Off | Black Sand,Field-Tested,12,False
Sawed-Off | Black Sand,Battle-Scarred,8,False
Sawed-Off | Brake Light,Factory New,27,False
Sawed-Off | Brake Light,Minimal Wear,200,False
Sawed-Off | Clay Ambush,Factory New,92,False
Sawed-Off | Clay Ambush,Minimal Wear,85,False
Sawed-Off | Clay Ambush,Field-Tested,43,False
Sawed-Off | Clay Ambush,Well-Worn,1377,False
Sawed-Off | Clay Ambush,Battle-Scarred,48,False
Sawed-Off | Copper,Factory New,19900,False
Sawed-Off | Copper,Minimal Wear,30000,False
Sawed-Off | Copper,Well-Worn,30000,False
Sawed-Off | Copper,Battle-Scarred,28000,False
Sawed-Off | Devourer,Factory New,3589,False
Sawed-Off | Devourer,Minimal Wear,955,False
Sawed-Off | Devourer,Field-Tested,354,False
Sawed-Off | Devourer,Battle-Scarred,399,False
Sawed-Off | First Class,Factory New,8432,False
Sawed-Off | First Class,Minimal Wear,5299,False
Sawed-Off | First Class,Well-Worn,7989,False
Sawed-Off | First Class,Battle-Scarred,4000,False
Sawed-Off | Forest DDPAT,Factory New,22,False
Sawed-Off | Forest DDPAT,Minimal Wear,31,False
Sawed-Off | Forest DDPAT,Field-Tested,3,False
Sawed-Off | Forest DDPAT,Well-Worn,3,False
Sawed-Off | Forest DDPAT,Battle-Scarred,3,False
Sawed-Off | Fubar,Well-Worn,15,False
Sawed-Off | Fubar,Battle-Scarred,13,False
Sawed-Off | Full Stop,Factory New,196,False
Sawed-Off | Full Stop,Minimal Wear,86,False
Sawed-Off | Full Stop,Field-Tested,52,False
Sawed-Off | Full Stop,Well-Worn,350,False
Sawed-Off | Full Stop,Battle-Scarred,27600,False
Sawed-Off | Highwayman,Factory New,379,False
Sawed-Off | Highwayman,Minimal Wear,152,False
Sawed-Off | Highwayman,Field-Tested,69,False
Sawed-Off | Highwayman,Well-Worn,60,False
Sawed-Off | Highwayman,Battle-Scarred,58,False
Sawed-Off | Irradiated Alert,Factory New,2905,False
Sawed-Off | Irradiated Alert,Minimal Wear,799,False
Sawed-Off | Irradiated Alert,Field-Tested,221,False
Sawed-Off | Irradiated Alert,Well-Worn,400,False
Sawed-Off | Irradiated Alert,Battle-Scarred,307,False
Sawed-Off | Jungle Thicket,Factory New,827,False
Sawed-Off | Jungle Thicket,Minimal Wear,491,False
Sawed-Off | Jungle Thicket,Field-Tested,464,False
Sawed-Off | Jungle Thicket,Battle-Scarred,10000,False
Sawed-Off | Kiss♥Love,Factory New,1227,False
Sawed-Off | Kiss♥Love,Minimal Wear,414,False
Sawed-Off | Kiss♥Love,Field-Tested,181,False
Sawed-Off | Kiss♥Love,Well-Worn,164,False
Sawed-Off | Kiss♥Love,Battle-Scarred,175,False
Sawed-Off | Limelight,Factory New,590,False
Sawed-Off | Limelight,Minimal Wear,194,False
Sawed-Off | Limelight,Field-Tested,67,False
Sawed-Off | Limelight,Well-Worn,38,False
Sawed-Off | Limelight,Battle-Scarred,36,False
Sawed-Off | Morris,Factory New,84,False
Sawed-Off | Morris,Field-Tested,25,False
Sawed-Off | Morris,Well-Worn,10,False
Sawed-Off | Morris,Battle-Scarred,7,False
Sawed-Off | Mosaico,Factory New,2997,False
Sawed-Off | Mosaico,Minimal Wear,820,False
Sawed-Off | Mosaico,Field-Tested,350,False
Sawed-Off | Mosaico,Well-Worn,999,False
Sawed-Off | Mosaico,Battle-Scarred,1158,False
Sawed-Off | Orange DDPAT,Factory New,4999,False
Sawed-Off | Orange DDPAT,Minimal Wear,2150,False
Sawed-Off | Orange DDPAT,Field-Tested,2388,False
Sawed-Off | Orange DDPAT,Well-Worn,2271,False
Sawed-Off | Orange DDPAT,Battle-Scarred,17500,False
Sawed-Off | Origami,Factory New,42,False
Sawed-Off | Origami,Minimal Wear,20,False
Sawed-Off | Origami,Field-Tested,11,False
Sawed-Off | Origami,Well-Worn,12,False
Sawed-Off | Origami,Battle-Scarred,8,False
Sawed-Off | Parched,Factory New,96,False
Sawed-Off | Parched,Minimal Wear,74,False
Sawed-Off | Parched,Field-Tested,63,False
Sawed-Off | Parched,Well-Worn,59,False
Sawed-Off | Parched,Battle-Scarred,128,False
Sawed-Off | Runoff,Factory New,9,False
Sawed-Off | Runoff,Minimal Wear,4,False
Sawed-Off | Runoff,Field-Tested,3,False
Sawed-Off | Runoff,Well-Worn,3,False
Sawed-Off | Runoff,Battle-Scarred,3,False
Sawed-Off | Rust Coat,Factory New,2100,False
Sawed-Off | Rust Coat,Minimal Wear,2316,False
Sawed-Off | Rust Coat,Field-Tested,1939,False
Sawed-Off | Rust Coat,Well-Worn,1787,False
